idFaturamento;idCheckIn;valorTotal;dataFaturamento;tipoPagamento;classificacao
524;524;177,22;09/05/2024 00:00:00;Dinheiro;1
525;525;158,05;09/05/2024 00:00:00;Fatura;1
526;526;170,72;09/05/2024 00:00:00;Cartão;5
527;527;167,81;09/05/2024 00:00:00;Cartão;4
528;528;167,45;09/05/2024 00:00:00;Dinheiro;3
529;529;129,3;09/05/2024 00:00:00;Fatura;4
530;530;172,91;09/05/2024 00:00:00;Dinheiro;3
531;531;204,56;09/05/2024 00:00:00;Cartão;5
532;532;163,94;09/05/2024 00:00:00;Cartão;4
533;533;175,63;10/05/2024 00:00:00;Dinheiro;4
534;534;123,28;10/05/2024 00:00:00;Dinheiro;4
535;535;163,01;10/05/2024 00:00:00;Fatura;5
536;536;141,46;10/05/2024 00:00:00;Dinheiro;5
537;537;168,26;10/05/2024 00:00:00;Fatura;4
538;538;109,89;10/05/2024 00:00:00;Fatura;2
539;539;193,2;10/05/2024 00:00:00;Fatura;1
540;540;182,35;10/05/2024 00:00:00;Cartão;3
541;541;139,86;10/05/2024 00:00:00;Fatura;2
542;542;186,11;10/05/2024 00:00:00;Cartão;4
543;543;172,79;10/05/2024 00:00:00;Fatura;2
544;544;156,62;10/05/2024 00:00:00;Dinheiro;5
545;545;125,04;10/05/2024 00:00:00;Cartão;3
546;546;141,52;11/05/2024 00:00:00;Dinheiro;3
547;547;150,17;11/05/2024 00:00:00;Fatura;1
548;548;113,8;11/05/2024 00:00:00;Fatura;4
549;549;135,85;11/05/2024 00:00:00;Dinheiro;5
550;550;191,25;11/05/2024 00:00:00;Fatura;4
551;551;95,27;11/05/2024 00:00:00;Fatura;2
552;552;187,16;11/05/2024 00:00:00;Cartão;3
553;553;149,87;11/05/2024 00:00:00;Cartão;3
554;554;209,25;11/05/2024 00:00:00;Dinheiro;3
555;555;121,15;11/05/2024 00:00:00;Fatura;3
556;556;180,82;11/05/2024 00:00:00;Cartão;1
557;557;109,66;12/05/2024 00:00:00;Fatura;4
558;558;163,12;12/05/2024 00:00:00;Fatura;4
559;559;133,81;12/05/2024 00:00:00;Dinheiro;3
560;560;195;12/05/2024 00:00:00;Fatura;1
561;561;143,2;12/05/2024 00:00:00;Dinheiro;4
562;562;131,51;12/05/2024 00:00:00;Dinheiro;5
563;563;172,1;12/05/2024 00:00:00;Dinheiro;3
564;564;152,17;12/05/2024 00:00:00;Dinheiro;3
565;565;201,05;12/05/2024 00:00:00;Cartão;1
566;566;169,94;12/05/2024 00:00:00;Cartão;4
567;567;161,28;12/05/2024 00:00:00;Cartão;4
568;568;154,03;12/05/2024 00:00:00;Cartão;5
569;569;181,1;12/05/2024 00:00:00;Dinheiro;4
570;570;177,52;12/05/2024 00:00:00;Dinheiro;5
571;571;167,44;13/05/2024 00:00:00;Cartão;2
572;572;166,03;13/05/2024 00:00:00;Fatura;5
573;573;132,88;13/05/2024 00:00:00;Cartão;5
574;574;189,38;13/05/2024 00:00:00;Cartão;2
575;575;204,55;13/05/2024 00:00:00;Dinheiro;5
576;576;185,37;13/05/2024 00:00:00;Fatura;4
577;577;190,22;13/05/2024 00:00:00;Fatura;3
578;578;106,48;13/05/2024 00:00:00;Dinheiro;4
579;579;145,83;13/05/2024 00:00:00;Dinheiro;3
580;580;197,43;13/05/2024 00:00:00;Cartão;4
581;581;169,22;14/05/2024 00:00:00;Cartão;5
582;582;203,11;14/05/2024 00:00:00;Fatura;1
583;583;174,27;14/05/2024 00:00:00;Dinheiro;4
584;584;125,13;14/05/2024 00:00:00;Cartão;2
585;585;182,15;14/05/2024 00:00:00;Dinheiro;3
586;586;143,41;14/05/2024 00:00:00;Dinheiro;2
587;587;184,61;14/05/2024 00:00:00;Cartão;5
588;588;160,44;14/05/2024 00:00:00;Dinheiro;2
589;589;172,92;14/05/2024 00:00:00;Fatura;4
590;590;174,87;14/05/2024 00:00:00;Dinheiro;4
591;591;188,64;14/05/2024 00:00:00;Dinheiro;4
592;592;115,64;14/05/2024 00:00:00;Fatura;5
593;593;93,81;14/05/2024 00:00:00;Dinheiro;2
594;594;112,42;14/05/2024 00:00:00;Cartão;4
595;595;164,38;14/05/2024 00:00:00;Cartão;3
596;596;190;14/05/2024 00:00:00;Dinheiro;2
597;597;160,78;15/05/2024 00:00:00;Dinheiro;5
598;598;185,94;15/05/2024 00:00:00;Cartão;1
599;599;189,76;15/05/2024 00:00:00;Cartão;5
600;600;102,08;15/05/2024 00:00:00;Cartão;1
601;601;85,46;15/05/2024 00:00:00;Cartão;1
602;602;161,78;15/05/2024 00:00:00;Dinheiro;4
603;603;152,36;15/05/2024 00:00:00;Dinheiro;4
604;604;138,06;15/05/2024 00:00:00;Cartão;4
605;605;136,39;15/05/2024 00:00:00;Dinheiro;4
606;606;213,82;15/05/2024 00:00:00;Fatura;3
607;607;149,78;15/05/2024 00:00:00;Fatura;1
608;608;151,03;16/05/2024 00:00:00;Dinheiro;3
609;609;172,99;16/05/2024 00:00:00;Dinheiro;2
610;610;151,76;16/05/2024 00:00:00;Fatura;2
611;611;177,99;16/05/2024 00:00:00;Dinheiro;1
612;612;128,8;16/05/2024 00:00:00;Fatura;4
613;613;164,97;16/05/2024 00:00:00;Dinheiro;3
614;614;157,61;16/05/2024 00:00:00;Dinheiro;4
615;615;161,44;16/05/2024 00:00:00;Fatura;2
616;616;163,95;16/05/2024 00:00:00;Fatura;4
617;617;191,24;16/05/2024 00:00:00;Cartão;4
618;618;134,15;16/05/2024 00:00:00;Fatura;1
619;619;163,3;16/05/2024 00:00:00;Cartão;5
620;620;177,19;16/05/2024 00:00:00;Fatura;2
621;621;115,83;17/05/2024 00:00:00;Fatura;1
622;622;147,49;17/05/2024 00:00:00;Fatura;2
623;623;159,56;17/05/2024 00:00:00;Fatura;5
624;624;121,5;17/05/2024 00:00:00;Fatura;4
625;625;170,74;17/05/2024 00:00:00;Fatura;4
626;626;125,91;17/05/2024 00:00:00;Cartão;3
627;627;115,53;17/05/2024 00:00:00;Dinheiro;3
628;628;167,15;17/05/2024 00:00:00;Dinheiro;2
629;629;170,79;17/05/2024 00:00:00;Dinheiro;5
630;630;153,61;17/05/2024 00:00:00;Cartão;2
631;631;167,88;17/05/2024 00:00:00;Dinheiro;3
632;632;190,49;17/05/2024 00:00:00;Cartão;1
633;633;142,79;17/05/2024 00:00:00;Cartão;3
634;634;188,43;17/05/2024 00:00:00;Fatura;5
635;635;131,11;18/05/2024 00:00:00;Cartão;1
636;636;115,29;18/05/2024 00:00:00;Dinheiro;3
637;637;152,22;18/05/2024 00:00:00;Dinheiro;3
638;638;157,94;18/05/2024 00:00:00;Cartão;3
639;639;168,18;18/05/2024 00:00:00;Fatura;1
640;640;82,27;18/05/2024 00:00:00;Cartão;2
641;641;182,31;18/05/2024 00:00:00;Cartão;2
642;642;176,5;18/05/2024 00:00:00;Dinheiro;4
643;643;155,62;18/05/2024 00:00:00;Dinheiro;2
644;644;172,36;18/05/2024 00:00:00;Fatura;2
645;645;162,59;18/05/2024 00:00:00;Fatura;3
646;646;162,74;18/05/2024 00:00:00;Dinheiro;5
647;647;93,09;19/05/2024 00:00:00;Dinheiro;5
648;648;169,17;19/05/2024 00:00:00;Dinheiro;3
649;649;147,13;19/05/2024 00:00:00;Fatura;3
650;650;196,01;19/05/2024 00:00:00;Fatura;4
651;651;168,44;19/05/2024 00:00:00;Fatura;1
652;652;178,2;19/05/2024 00:00:00;Fatura;5
653;653;178,98;19/05/2024 00:00:00;Dinheiro;2
654;654;158,39;19/05/2024 00:00:00;Dinheiro;4
655;655;194,06;19/05/2024 00:00:00;Dinheiro;5
656;656;150,79;19/05/2024 00:00:00;Cartão;3
657;657;186,41;19/05/2024 00:00:00;Cartão;2
658;658;134,4;19/05/2024 00:00:00;Fatura;4
659;659;211,65;19/05/2024 00:00:00;Cartão;1
660;660;112,02;19/05/2024 00:00:00;Dinheiro;5
661;661;168,45;19/05/2024 00:00:00;Cartão;1
662;662;125,37;19/05/2024 00:00:00;Cartão;4
663;663;184,55;20/05/2024 00:00:00;Fatura;1
664;664;147,89;20/05/2024 00:00:00;Fatura;5
665;665;134,39;20/05/2024 00:00:00;Dinheiro;2
666;666;110,25;20/05/2024 00:00:00;Dinheiro;1
667;667;142,96;20/05/2024 00:00:00;Fatura;3
668;668;208,77;20/05/2024 00:00:00;Dinheiro;4
669;669;160,65;20/05/2024 00:00:00;Cartão;4
670;670;183,26;20/05/2024 00:00:00;Cartão;4
671;671;120,52;20/05/2024 00:00:00;Dinheiro;2
672;672;156,6;20/05/2024 00:00:00;Dinheiro;5
673;673;124,22;20/05/2024 00:00:00;Dinheiro;2
674;674;148,15;20/05/2024 00:00:00;Dinheiro;4
675;675;177,87;20/05/2024 00:00:00;Fatura;4
676;676;206,25;20/05/2024 00:00:00;Dinheiro;1
677;677;120,12;21/05/2024 00:00:00;Cartão;1
678;678;165,37;21/05/2024 00:00:00;Dinheiro;4
679;679;151,74;21/05/2024 00:00:00;Fatura;3
680;680;183,61;21/05/2024 00:00:00;Dinheiro;3
681;681;161,92;21/05/2024 00:00:00;Fatura;1
682;682;189,17;21/05/2024 00:00:00;Dinheiro;3
683;683;192,78;21/05/2024 00:00:00;Cartão;2
684;684;128,06;21/05/2024 00:00:00;Cartão;4
685;685;154,21;21/05/2024 00:00:00;Cartão;3
686;686;169,37;21/05/2024 00:00:00;Fatura;4
687;687;140,97;21/05/2024 00:00:00;Dinheiro;2
688;688;185,37;21/05/2024 00:00:00;Dinheiro;5
689;689;169,85;21/05/2024 00:00:00;Dinheiro;1
690;690;108,88;21/05/2024 00:00:00;Dinheiro;1
691;691;155,54;22/05/2024 00:00:00;Dinheiro;3
692;692;161,19;22/05/2024 00:00:00;Cartão;1
693;693;136,58;22/05/2024 00:00:00;Fatura;5
694;694;122,13;22/05/2024 00:00:00;Fatura;4
695;695;146,75;22/05/2024 00:00:00;Fatura;3
696;696;180,99;22/05/2024 00:00:00;Fatura;3
697;697;199,87;22/05/2024 00:00:00;Cartão;2
698;698;128,98;22/05/2024 00:00:00;Dinheiro;1
699;699;149,54;22/05/2024 00:00:00;Cartão;1
700;700;174,8;22/05/2024 00:00:00;Cartão;5
701;701;137,1;22/05/2024 00:00:00;Cartão;3
702;702;164,63;22/05/2024 00:00:00;Cartão;2
703;703;195,57;23/05/2024 00:00:00;Fatura;1
704;704;165,92;23/05/2024 00:00:00;Dinheiro;3
705;705;184,28;23/05/2024 00:00:00;Fatura;5
706;706;187,75;23/05/2024 00:00:00;Cartão;5
707;707;225,65;23/05/2024 00:00:00;Cartão;4
708;708;163,39;23/05/2024 00:00:00;Cartão;5
709;709;186,34;23/05/2024 00:00:00;Fatura;5
710;710;180,34;23/05/2024 00:00:00;Cartão;5
711;711;172,65;23/05/2024 00:00:00;Dinheiro;1
712;712;184,42;23/05/2024 00:00:00;Dinheiro;4
713;713;131,86;23/05/2024 00:00:00;Dinheiro;4
714;714;158,77;23/05/2024 00:00:00;Fatura;1
715;715;179,55;24/05/2024 00:00:00;Cartão;2
716;716;116,65;24/05/2024 00:00:00;Dinheiro;5
717;717;116,29;24/05/2024 00:00:00;Dinheiro;4
718;718;146,75;24/05/2024 00:00:00;Dinheiro;4
719;719;161,1;24/05/2024 00:00:00;Dinheiro;3
720;720;161,13;24/05/2024 00:00:00;Cartão;5
721;721;166,39;24/05/2024 00:00:00;Cartão;5
722;722;190,88;24/05/2024 00:00:00;Cartão;4
723;723;132,88;24/05/2024 00:00:00;Cartão;2
724;724;176,1;24/05/2024 00:00:00;Dinheiro;5
725;725;149,06;25/05/2024 00:00:00;Dinheiro;1
726;726;171,48;25/05/2024 00:00:00;Fatura;3
727;727;130,28;25/05/2024 00:00:00;Fatura;3
728;728;189,3;25/05/2024 00:00:00;Fatura;3
729;729;147,5;25/05/2024 00:00:00;Fatura;1
730;730;123,14;25/05/2024 00:00:00;Fatura;2
731;731;159,05;25/05/2024 00:00:00;Dinheiro;4
732;732;145,35;25/05/2024 00:00:00;Fatura;1
733;733;133,82;25/05/2024 00:00:00;Cartão;4
734;734;169,95;25/05/2024 00:00:00;Cartão;5
735;735;128,46;25/05/2024 00:00:00;Cartão;2
736;736;116,88;25/05/2024 00:00:00;Fatura;1
737;737;162,64;26/05/2024 00:00:00;Cartão;4
738;738;140,91;26/05/2024 00:00:00;Fatura;5
739;739;157,9;26/05/2024 00:00:00;Cartão;4
740;740;175,88;26/05/2024 00:00:00;Fatura;4
741;741;145,31;26/05/2024 00:00:00;Cartão;3
742;742;133,54;26/05/2024 00:00:00;Fatura;5
743;743;131,69;26/05/2024 00:00:00;Dinheiro;5
744;744;130,27;26/05/2024 00:00:00;Fatura;4
745;745;125,24;26/05/2024 00:00:00;Dinheiro;5
746;746;134,74;26/05/2024 00:00:00;Fatura;3
747;747;139,72;26/05/2024 00:00:00;Cartão;3
748;748;196,41;26/05/2024 00:00:00;Fatura;3
749;749;207,44;26/05/2024 00:00:00;Fatura;3
750;750;145,3;26/05/2024 00:00:00;Dinheiro;3
751;751;196,43;26/05/2024 00:00:00;Cartão;1
752;752;175,9;27/05/2024 00:00:00;Fatura;2
753;753;183,68;27/05/2024 00:00:00;Dinheiro;2
754;754;130,08;27/05/2024 00:00:00;Cartão;2
755;755;150,6;27/05/2024 00:00:00;Dinheiro;2
756;756;139,97;27/05/2024 00:00:00;Cartão;5
757;757;184,06;27/05/2024 00:00:00;Cartão;3
758;758;174,12;27/05/2024 00:00:00;Cartão;5
759;759;106,94;27/05/2024 00:00:00;Dinheiro;2
760;760;86,32;27/05/2024 00:00:00;Dinheiro;1
761;761;142,65;27/05/2024 00:00:00;Fatura;5
762;762;171,84;27/05/2024 00:00:00;Fatura;2
763;763;100,84;27/05/2024 00:00:00;Dinheiro;4
764;764;184,2;27/05/2024 00:00:00;Dinheiro;3
765;765;196,15;27/05/2024 00:00:00;Dinheiro;3
766;766;129,51;28/05/2024 00:00:00;Dinheiro;5
767;767;151,62;28/05/2024 00:00:00;Dinheiro;3
768;768;190,31;28/05/2024 00:00:00;Fatura;4
769;769;155,82;28/05/2024 00:00:00;Dinheiro;1
770;770;142,97;28/05/2024 00:00:00;Cartão;2
771;771;84,49;28/05/2024 00:00:00;Fatura;5
772;772;147,76;28/05/2024 00:00:00;Fatura;3
773;773;128,23;28/05/2024 00:00:00;Fatura;3
774;774;168,64;28/05/2024 00:00:00;Cartão;5
775;775;168,83;28/05/2024 00:00:00;Fatura;4
776;776;161,39;28/05/2024 00:00:00;Fatura;3
777;777;169,84;29/05/2024 00:00:00;Fatura;2
778;778;132,57;29/05/2024 00:00:00;Dinheiro;2
779;779;128,68;29/05/2024 00:00:00;Fatura;3
780;780;139,46;29/05/2024 00:00:00;Fatura;5
781;781;166,8;29/05/2024 00:00:00;Fatura;1
782;782;158,7;29/05/2024 00:00:00;Cartão;2
783;783;128,16;29/05/2024 00:00:00;Dinheiro;4
784;784;160,97;29/05/2024 00:00:00;Dinheiro;2
785;785;213,36;29/05/2024 00:00:00;Cartão;5
786;786;130,85;29/05/2024 00:00:00;Cartão;5
787;787;174,47;30/05/2024 00:00:00;Cartão;1
788;788;186,69;30/05/2024 00:00:00;Fatura;3
789;789;50;30/05/2024 00:00:00;Cartão;5
790;790;142,94;30/05/2024 00:00:00;Fatura;2
791;791;177,35;30/05/2024 00:00:00;Cartão;5
792;792;145,35;30/05/2024 00:00:00;Fatura;2
793;793;210,95;30/05/2024 00:00:00;Cartão;3
794;794;162,49;30/05/2024 00:00:00;Fatura;2
795;795;188,84;30/05/2024 00:00:00;Fatura;3
796;796;114,63;30/05/2024 00:00:00;Fatura;5
797;797;192,18;30/05/2024 00:00:00;Cartão;3
798;798;142,16;30/05/2024 00:00:00;Dinheiro;2
799;799;205,97;30/05/2024 00:00:00;Dinheiro;1
800;800;117,44;30/05/2024 00:00:00;Cartão;3
801;801;151,89;30/05/2024 00:00:00;Cartão;3
802;802;184,86;31/05/2024 00:00:00;Fatura;2
803;803;154,92;31/05/2024 00:00:00;Cartão;4
804;804;146,51;31/05/2024 00:00:00;Cartão;1
805;805;195,06;31/05/2024 00:00:00;Dinheiro;5
806;806;178,64;31/05/2024 00:00:00;Cartão;2
807;807;106,53;31/05/2024 00:00:00;Cartão;4
808;808;177,54;31/05/2024 00:00:00;Dinheiro;3
809;809;175,93;31/05/2024 00:00:00;Cartão;3
810;810;131,49;31/05/2024 00:00:00;Dinheiro;4
811;811;142,8;31/05/2024 00:00:00;Fatura;3
812;812;157,48;01/06/2024 00:00:00;Dinheiro;2
813;813;136,68;01/06/2024 00:00:00;Fatura;5
814;814;233,86;01/06/2024 00:00:00;Dinheiro;5
815;815;188,63;01/06/2024 00:00:00;Dinheiro;4
816;816;166,46;01/06/2024 00:00:00;Dinheiro;3
817;817;125,85;01/06/2024 00:00:00;Dinheiro;1
818;818;139,18;01/06/2024 00:00:00;Fatura;2
819;819;178,05;01/06/2024 00:00:00;Fatura;3
820;820;144,09;01/06/2024 00:00:00;Dinheiro;4
821;821;129,8;01/06/2024 00:00:00;Fatura;2
822;822;190,88;02/06/2024 00:00:00;Cartão;2
823;823;147,67;02/06/2024 00:00:00;Dinheiro;1
824;824;128,45;02/06/2024 00:00:00;Dinheiro;1
825;825;91,14;02/06/2024 00:00:00;Dinheiro;4
826;826;165,93;02/06/2024 00:00:00;Dinheiro;4
827;827;142,93;02/06/2024 00:00:00;Dinheiro;5
828;828;150,46;02/06/2024 00:00:00;Fatura;1
829;829;214,4;02/06/2024 00:00:00;Fatura;1
830;830;188,53;02/06/2024 00:00:00;Cartão;1
831;831;207,15;02/06/2024 00:00:00;Cartão;3
832;832;211,5;02/06/2024 00:00:00;Fatura;4
833;833;168,17;02/06/2024 00:00:00;Dinheiro;4
834;834;163,46;02/06/2024 00:00:00;Cartão;5
835;835;165,78;02/06/2024 00:00:00;Fatura;5
836;836;206,06;03/06/2024 00:00:00;Fatura;2
837;837;111,84;03/06/2024 00:00:00;Cartão;4
838;838;175,48;03/06/2024 00:00:00;Cartão;1
839;839;144,96;03/06/2024 00:00:00;Dinheiro;4
840;840;140,01;03/06/2024 00:00:00;Cartão;1
841;841;169,71;03/06/2024 00:00:00;Cartão;3
842;842;150,82;03/06/2024 00:00:00;Cartão;1
843;843;131,56;03/06/2024 00:00:00;Fatura;2
844;844;173,33;03/06/2024 00:00:00;Dinheiro;5
845;845;122,7;03/06/2024 00:00:00;Fatura;5
846;846;142,46;03/06/2024 00:00:00;Cartão;3
847;847;137,29;03/06/2024 00:00:00;Cartão;4
848;848;107,33;03/06/2024 00:00:00;Fatura;4
849;849;169,8;04/06/2024 00:00:00;Cartão;4
850;850;180,22;04/06/2024 00:00:00;Dinheiro;1
851;851;146,76;04/06/2024 00:00:00;Cartão;4
852;852;179,1;04/06/2024 00:00:00;Dinheiro;4
853;853;165,86;04/06/2024 00:00:00;Cartão;4
854;854;170,87;04/06/2024 00:00:00;Fatura;4
855;855;138,91;04/06/2024 00:00:00;Dinheiro;5
856;856;159,03;04/06/2024 00:00:00;Fatura;1
857;857;175,96;04/06/2024 00:00:00;Cartão;4
858;858;138,39;04/06/2024 00:00:00;Dinheiro;2
859;859;64,07;04/06/2024 00:00:00;Dinheiro;1
860;860;155,77;05/06/2024 00:00:00;Fatura;4
861;861;172,54;05/06/2024 00:00:00;Fatura;3
862;862;138,13;05/06/2024 00:00:00;Cartão;2
863;863;122,96;05/06/2024 00:00:00;Cartão;4
864;864;184,34;05/06/2024 00:00:00;Dinheiro;2
865;865;160,75;05/06/2024 00:00:00;Cartão;5
866;866;86,06;05/06/2024 00:00:00;Dinheiro;2
867;867;135,22;05/06/2024 00:00:00;Fatura;4
868;868;202,22;05/06/2024 00:00:00;Cartão;3
869;869;166,87;05/06/2024 00:00:00;Dinheiro;4
870;870;212,27;05/06/2024 00:00:00;Cartão;2
871;871;118,69;05/06/2024 00:00:00;Fatura;2
872;872;131,9;05/06/2024 00:00:00;Cartão;2
873;873;130,79;05/06/2024 00:00:00;Cartão;4
874;874;191,5;05/06/2024 00:00:00;Dinheiro;2
875;875;126,14;06/06/2024 00:00:00;Dinheiro;3
876;876;203,49;06/06/2024 00:00:00;Dinheiro;5
877;877;135,36;06/06/2024 00:00:00;Fatura;2
878;878;170,1;06/06/2024 00:00:00;Dinheiro;3
879;879;188,22;06/06/2024 00:00:00;Dinheiro;3
880;880;167,27;06/06/2024 00:00:00;Cartão;1
881;881;119,71;06/06/2024 00:00:00;Cartão;5
882;882;154,75;06/06/2024 00:00:00;Dinheiro;2
883;883;142,35;06/06/2024 00:00:00;Cartão;5
884;884;182,8;06/06/2024 00:00:00;Dinheiro;3
885;885;119,84;06/06/2024 00:00:00;Fatura;4
886;886;134,84;06/06/2024 00:00:00;Fatura;5
887;887;149,43;06/06/2024 00:00:00;Fatura;2
888;888;162,57;06/06/2024 00:00:00;Dinheiro;4
889;889;175,22;06/06/2024 00:00:00;Fatura;2
890;890;147,94;06/06/2024 00:00:00;Cartão;2
891;891;149,03;07/06/2024 00:00:00;Cartão;3
892;892;148,9;07/06/2024 00:00:00;Fatura;1
893;893;144,55;07/06/2024 00:00:00;Cartão;3
894;894;181,44;07/06/2024 00:00:00;Cartão;4
895;895;181,98;07/06/2024 00:00:00;Cartão;5
896;896;213,3;07/06/2024 00:00:00;Fatura;4
897;897;180,88;07/06/2024 00:00:00;Dinheiro;3
898;898;174,79;07/06/2024 00:00:00;Fatura;3
899;899;133,71;07/06/2024 00:00:00;Cartão;3
900;900;177,52;07/06/2024 00:00:00;Dinheiro;4
901;901;187,34;07/06/2024 00:00:00;Cartão;2
902;902;206,91;07/06/2024 00:00:00;Cartão;1
903;903;147,02;07/06/2024 00:00:00;Dinheiro;4
904;904;181,18;07/06/2024 00:00:00;Cartão;1
905;905;141,6;07/06/2024 00:00:00;Cartão;5
906;906;177,22;07/06/2024 00:00:00;Fatura;1
907;907;157,71;08/06/2024 00:00:00;Fatura;2
908;908;166,42;08/06/2024 00:00:00;Fatura;4
909;909;129,93;08/06/2024 00:00:00;Fatura;4
910;910;202,48;08/06/2024 00:00:00;Dinheiro;4
911;911;186,15;08/06/2024 00:00:00;Dinheiro;5
912;912;122,72;08/06/2024 00:00:00;Dinheiro;5
913;913;167,61;08/06/2024 00:00:00;Fatura;2
914;914;204,36;08/06/2024 00:00:00;Cartão;3
915;915;193,57;08/06/2024 00:00:00;Dinheiro;4
916;916;144,7;08/06/2024 00:00:00;Dinheiro;1
917;917;107,91;08/06/2024 00:00:00;Cartão;4
918;918;198,09;08/06/2024 00:00:00;Cartão;1
919;919;191,06;08/06/2024 00:00:00;Cartão;3
920;920;188,09;08/06/2024 00:00:00;Dinheiro;3
921;921;149,18;09/06/2024 00:00:00;Fatura;2
922;922;207,89;09/06/2024 00:00:00;Dinheiro;5
923;923;126,84;09/06/2024 00:00:00;Fatura;5
924;924;131,25;09/06/2024 00:00:00;Cartão;2
925;925;155,8;09/06/2024 00:00:00;Dinheiro;3
926;926;147,21;09/06/2024 00:00:00;Fatura;1
927;927;164,08;09/06/2024 00:00:00;Cartão;3
928;928;161,77;09/06/2024 00:00:00;Dinheiro;1
929;929;131,41;09/06/2024 00:00:00;Fatura;2
930;930;138,23;09/06/2024 00:00:00;Fatura;4
931;931;144,95;09/06/2024 00:00:00;Fatura;1
932;932;147,18;09/06/2024 00:00:00;Cartão;2
933;933;103,78;09/06/2024 00:00:00;Dinheiro;2
934;934;155,82;09/06/2024 00:00:00;Cartão;3
935;935;135,34;10/06/2024 00:00:00;Fatura;4
936;936;168;10/06/2024 00:00:00;Fatura;5
937;937;153,31;10/06/2024 00:00:00;Fatura;5
938;938;126,67;10/06/2024 00:00:00;Fatura;4
939;939;207,47;10/06/2024 00:00:00;Dinheiro;2
940;940;117,3;10/06/2024 00:00:00;Fatura;5
941;941;178,63;10/06/2024 00:00:00;Cartão;3
942;942;162,98;10/06/2024 00:00:00;Cartão;5
943;943;138,6;10/06/2024 00:00:00;Dinheiro;2
944;944;150,7;10/06/2024 00:00:00;Cartão;4
945;945;182,48;10/06/2024 00:00:00;Dinheiro;3
946;946;143,57;10/06/2024 00:00:00;Dinheiro;2
947;947;100,54;11/06/2024 00:00:00;Cartão;3
948;948;166,03;11/06/2024 00:00:00;Fatura;1
949;949;114,78;11/06/2024 00:00:00;Dinheiro;3
950;950;152,47;11/06/2024 00:00:00;Dinheiro;4
951;951;198,23;11/06/2024 00:00:00;Cartão;5
952;952;163,98;11/06/2024 00:00:00;Fatura;5
953;953;210,45;11/06/2024 00:00:00;Cartão;2
954;954;176,53;11/06/2024 00:00:00;Fatura;3
955;955;170,52;11/06/2024 00:00:00;Fatura;3
956;956;156,48;11/06/2024 00:00:00;Fatura;1
957;957;176,03;11/06/2024 00:00:00;Cartão;2
958;958;174,18;11/06/2024 00:00:00;Dinheiro;1
959;959;176,45;11/06/2024 00:00:00;Fatura;3
960;960;193,14;12/06/2024 00:00:00;Cartão;1
961;961;159,85;12/06/2024 00:00:00;Cartão;4
962;962;153,84;12/06/2024 00:00:00;Fatura;2
963;963;100,41;12/06/2024 00:00:00;Cartão;2
964;964;147,65;12/06/2024 00:00:00;Dinheiro;2
965;965;147,9;12/06/2024 00:00:00;Fatura;5
966;966;116,98;12/06/2024 00:00:00;Cartão;2
967;967;131,51;12/06/2024 00:00:00;Cartão;3
968;968;178,01;12/06/2024 00:00:00;Dinheiro;1
969;969;160,82;12/06/2024 00:00:00;Dinheiro;3
970;970;196,98;12/06/2024 00:00:00;Fatura;4
971;971;194,17;12/06/2024 00:00:00;Dinheiro;4
972;972;158,33;12/06/2024 00:00:00;Cartão;2
973;973;138,94;12/06/2024 00:00:00;Fatura;4
974;974;160,65;13/06/2024 00:00:00;Cartão;1
975;975;132,14;13/06/2024 00:00:00;Cartão;1
976;976;177,53;13/06/2024 00:00:00;Fatura;1
977;977;190,36;13/06/2024 00:00:00;Dinheiro;4
978;978;142,67;13/06/2024 00:00:00;Dinheiro;3
979;979;126,87;13/06/2024 00:00:00;Dinheiro;5
980;980;195,07;13/06/2024 00:00:00;Fatura;1
981;981;175,88;13/06/2024 00:00:00;Dinheiro;1
982;982;151,78;13/06/2024 00:00:00;Fatura;2
983;983;160,45;13/06/2024 00:00:00;Dinheiro;5
984;984;161,48;13/06/2024 00:00:00;Fatura;4
985;985;170,01;13/06/2024 00:00:00;Cartão;3
986;986;178,37;13/06/2024 00:00:00;Dinheiro;4
987;987;229,71;13/06/2024 00:00:00;Fatura;3
988;988;204,84;13/06/2024 00:00:00;Dinheiro;5
989;989;173,44;13/06/2024 00:00:00;Fatura;2
990;990;151,85;14/06/2024 00:00:00;Cartão;3
991;991;175,83;14/06/2024 00:00:00;Cartão;1
992;992;135,59;14/06/2024 00:00:00;Cartão;3
993;993;177,92;14/06/2024 00:00:00;Fatura;1
994;994;201,66;14/06/2024 00:00:00;Cartão;2
995;995;131,19;14/06/2024 00:00:00;Dinheiro;1
996;996;133,75;14/06/2024 00:00:00;Dinheiro;5
997;997;198,63;14/06/2024 00:00:00;Dinheiro;1
998;998;205,88;14/06/2024 00:00:00;Fatura;2
999;999;138,12;14/06/2024 00:00:00;Fatura;2
1000;1000;161,13;14/06/2024 00:00:00;Fatura;2
1001;1001;191,95;14/06/2024 00:00:00;Cartão;5
1002;1002;141,66;14/06/2024 00:00:00;Cartão;3
1003;1003;126,25;14/06/2024 00:00:00;Cartão;1
1004;1004;137,62;14/06/2024 00:00:00;Cartão;3
1005;1005;140,05;15/06/2024 00:00:00;Fatura;3
1006;1006;190,11;15/06/2024 00:00:00;Fatura;1
1007;1007;109,64;15/06/2024 00:00:00;Cartão;3
1008;1008;144,18;15/06/2024 00:00:00;Dinheiro;3
1009;1009;196,86;15/06/2024 00:00:00;Dinheiro;2
